SampleID,Date,Country,State,County,Host,Genotype,Date
W0982,2018-09-11,United States,NH,Rockingham,Mosquito-Aedes,WN02,2019-08-14
W0983,2018-09-11,United States,NH,Rockingham,Mosquito-Culiseta,WN02,2019-08-14
W0984,2018-09-11,United States,NH,Rockingham,Mosquito-Culiseta,WN02,2019-08-14
W0985,2018-09-13,United States,NH,Rockingham,Mosquito-Culiseta,WN02,2019-08-14
W0986,2018-09-18,United States,NH,Rockingham,Mosquito-Culex,WN02,2019-08-14
W0987,2018-09-18,United States,NH,Rockingham,Mosquito-Culiseta,WN02,2019-08-14
W0988,2018-09-18,United States,NH,Rockingham,Mosquito-Culex,WN02,2019-08-14
W0989,2018-09-27,United States,NH,Cheshire,Mosquito-Culex,WN02,2019-08-14
W099,2017-08-28,United States,CA,San-Diego,Mosquito-Culex,WN02,2019-06-14
W0990,2018-10-04,United States,NH,Rockingham,Mosquito-Culiseta,WN02,2019-08-14
W100,2017-10-05,United States,CA,San-Diego,Mosquito-Culex,WN02,2019-06-14
W101,2015-08-31,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W102,2015-08-31,United States,CA,San-Diego,Bird-crow,WN02,2019-06-14
W103,2015-08-31,United States,CA,San-Diego,Bird-other,WN02,2019-06-14
W104,2015-10-02,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W105,2015-10-02,United States,CA,San-Diego,Bird-crow,WN02,2019-06-14
W107,2015-11-10,United States,CA,San-Diego,Bird-other,SW03,2019-06-14
W108,2015-11-10,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W109,2015-11-10,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W110,2016-01-27,United States,CA,San-Diego,Bird-crow,WN02,2019-06-14
W111,2016-02-03,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W112,2016-02-18,United States,CA,San-Diego,Bird-crow,SW03,2019-06-14
W113,2004-05-25,United States,CA,Losangeles,Bird-crow,WN02,2019-06-14
W114,2004-05-28,United States,CA,San-Bernardino,Bird-crow,WN02,2019-06-14
W115,2004-07-09,United States,CA,Los-Angeles,Bird-crow,WN02,2019-06-14
W116,2004-07-23,United States,CA,Butte,Bird-other,WN02,2019-06-14
W117,2005-06-13,United States,CA,Tulare,Bird-other,SW03,2019-06-14
W119,2005-08-03,United States,CA,Solano,Bird-other,SW03,2019-06-14
W120,2005-08-04,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W121,2006-08-08,United States,CA,Lassen,Bird-other,SW03,2019-06-14
W122,2006-08-14,United States,CA,Butte,Bird-other,WN02,2019-06-14
W123,2006-09-13,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W124,2007-06-21,United States,CA,Butte,Bird-other,WN02,2019-06-14
W125,2007-06-24,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W126,2007-06-24,United States,CA,Fresno,Bird-other,WN02,2019-06-14
W127,2008-08-11,United States,CA,San-Bernardino,Bird-other,WN02,2019-06-14
W128,2008-08-12,United States,CA,Calaveras,Bird-other,WN02,2019-06-14
W129,2008-08-15,United States,CA,Losangeles,Bird-other,WN02,2019-06-14
W1298,2017-07-20,United States,LA,Calcasieu,Mosquito-Culex,WN02,2019-10-01
W1299,2017-07-31,United States,LA,Sttammany,Mosquito-Culex,WN02,2019-10-01
W130,2008-08-18,United States,CA,Contra-Costa,Bird-other,WN02,2019-06-14
W1300,2017-08-11,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1301,2017-07-06,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1302,2017-07-08,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W1303,2017-08-01,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W1305,2017-06-28,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1306,2017-07-05,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1307,2017-07-19,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W1308,2017-07-17,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1309,2017-07-31,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W131,2008-08-21,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W132,2008-08-25,United States,CA,Los-Angeles,Bird-crow,WN02,2019-06-14
W1322,2018-08-15,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W1323,2018-08-28,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1324,2018-08-30,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1326,2018-09-02,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1327,2018-08-09,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1328,2018-10-09,United States,LA,Tangipahioa,Mosquito-Culex,WN02,2019-10-01
W1329,2018-08-14,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W133,2009-06-18,United States,CA,Kern,Bird-other,SW03,2019-06-14
W1330,2018-09-02,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1331,2018-08-28,United States,LA,Ascension,Mosquito-Culex,WN02,2019-10-01
W1332,2018-08-16,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1334,2018-08-21,United States,LA,Ascension,Mosquito-Culex,WN02,2019-10-01
W1335,2018-08-28,United States,LA,Tangipahioa,Mosquito-Culex,WN02,2019-10-01
W1336,2018-08-22,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1337,2018-08-02,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1338,2018-07-25,United States,LA,Caddo,Mosquito-Culex,WN02,2019-10-01
W1339,2018-08-13,United States,LA,Sttammany,Mosquito-Culex,WN02,2019-10-01
W134,2009-06-23,United States,CA,Kings,Bird-other,SW03,2019-06-14
W1342,2018-08-23,United States,LA,West-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1344,2018-08-22,United States,LA,Ascension,Mosquito-Culex,WN02,2019-10-01
W1345,2018-08-22,United States,LA,Ascension,Mosquito-Culex,WN02,2019-10-01
W1346,2018-08-04,United States,LA,Bossier,Mosquito-Culex,WN02,2019-10-01
W135,2009-09-04,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W1353,2017-06-26,United States,LA,Sttammany,Mosquito-Culex,WN02,2019-10-01
W1354,2017-08-05,United States,LA,East-Baton-Rouge,Mosquito-Culex,WN02,2019-10-01
W1356,2017-06-21,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W136,2010-07-21,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W1362,2017-08-01,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W1364,2017-07-07,United States,LA,Ouachita,Mosquito-Culex,WN02,2019-10-01
W1367,2017-08-01,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W1368,2017-07-18,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W1369,2017-07-28,United States,LA,Caddo,Mosquito-Culex,WN02,2019-10-01
W137,2010-07-29,United States,CA,Placer,Bird-other,WN02,2019-06-14
W1370,2017-06-20,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W1372,2017-08-08,United States,LA,Bossier,Mosquito-Culex,WN02,2019-10-01
W1373,2017-07-04,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W1374,2017-07-17,United States,LA,Caddo,Mosquito-Culex,WN02,2019-10-01
W1375,2017-08-04,United States,LA,Caddo,Mosquito-Culex,WN02,2019-10-01
W1378,2017-08-08,United States,LA,Bossier,Mosquito-Culex,WN02,2019-10-01
W1379,2017-07-04,United States,LA,Allen,Mosquito-Culex,WN02,2019-10-01
W138,2010-07-30,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W1383,2002-08-08,United States,MN,Redwood,Bird-crow,WN02,2020-01-07
W1384,2002-08-08,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W1385,2002-08-08,United States,MN,Anoka,Bird-crow,WN02,2020-01-07
W1386,2002-08-15,United States,MN,OtterTail,Bird-crow,WN02,2020-01-07
W1387,2002-08-09,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W1388,2002-08-09,United States,MN,Lyon,Bird-crow,WN02,2020-01-07
W1389,2002-08-09,United States,MN,Nobles,Bird-crow,WN02,2020-01-07
W139,2010-08-02,United States,CA,Fresno,Bird-other,WN02,2019-06-14
W1390,2002-08-09,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W1391,2002-08-08,United States,MN,Fillmore,Bird-crow,WN02,2020-01-07
W1392,2002-08-08,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1393,2002-08-07,United States,MN,Brown,Bird-crow,WN02,2020-01-07
W1394,2002-08-07,United States,MN,Nicollet,Bird-crow,WN02,2020-01-07
W1395,2002-08-07,United States,MN,BigStone,Bird-crow,WN02,2020-01-07
W1396,2002-08-07,United States,MN,Stevens,Bird-crow,WN02,2020-01-07
W1397,2002-08-07,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1398,2002-08-07,United States,MN,Carver,Bird-other,WN02,2020-01-07
W1399,2002-08-07,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W140,2011-07-11,United States,CA,San-Joaquin,Bird-other,WN02,2019-06-14
W1400,2002-08-07,United States,MN,Pope,Bird-crow,WN02,2020-01-07
W1401,2002-08-07,United States,MN,Anoka,Bird-crow,WN02,2020-01-07
W1403,2002-08-07,United States,MN,OtterTail,Bird-crow,WN02,2020-01-07
W1404,2002-08-07,United States,MN,St.Louis,Bird-other,WN02,2020-01-07
W1407,2002-08-07,United States,MN,Nobles,Bird-crow,WN02,2020-01-07
W1408,2002-08-07,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1409,2002-08-07,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W141,2011-08-22,United States,CA,San-Bernardino,Bird-other,WN02,2019-06-14
W1411,2002-08-07,United States,MN,Benton,Bird-crow,WN02,2020-01-07
W1412,2002-08-07,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1413,2003-07-15,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1414,2003-07-17,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W1415,2003-07-17,United States,MN,Dakota,Bird-crow,WN02,2020-01-07
W1417,2003-07-17,United States,MN,Anoka,Bird-other,WN02,2020-01-07
W1418,2003-07-17,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1419,2003-07-14,United States,MN,Mower,Bird-crow,WN02,2020-01-07
W142,2011-09-21,United States,CA,Placer,Bird-other,WN02,2019-06-14
W1420,2003-07-17,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W1421,2003-07-18,United States,MN,Kandiyohi,Bird-crow,WN02,2020-01-07
W1422,2003-07-17,United States,MN,Chippewa,Bird-crow,SW03,2020-01-07
W1423,2003-07-18,United States,MN,Mower,Bird-crow,WN02,2020-01-07
W1424,2003-07-18,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1425,2003-07-18,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1426,2003-07-18,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1427,2003-07-08,United States,MN,Cass,Bird-other,WN02,2020-01-07
W1428,2003-07-10,United States,MN,CrowWing,Bird-crow,WN02,2020-01-07
W1429,2003-07-23,United States,MN,Wabasha,Bird-other,WN02,2020-01-07
W143,2012-06-06,United States,CA,Los-Angeles,Bird-crow,WN02,2019-06-14
W1430,2003-07-18,United States,MN,Hennepin,Bird-other,WN02,2020-01-07
W1431,2003-07-19,United States,MN,Dakota,Bird-other,WN02,2020-01-07
W1432,2003-07-22,United States,MN,Olmsted,Bird-crow,SW03,2020-01-07
W1433,2003-07-21,United States,MN,Anoka,Bird-crow,WN02,2020-01-07
W1434,2003-07-23,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W1435,2003-07-22,United States,MN,Washington,Bird-crow,WN02,2020-01-07
W1436,2003-07-28,United States,MN,Rice,Bird-crow,WN02,2020-01-07
W1437,2003-07-28,United States,MN,Kandiyohi,Bird-crow,SW03,2020-01-07
W1438,2003-07-23,United States,MN,Mower,Bird-crow,SW03,2020-01-07
W1439,2003-07-25,United States,MN,Carver,Bird-other,WN02,2020-01-07
W144,2012-06-12,United States,CA,Stanislaus,Bird-other,WN02,2019-06-14
W1440,2003-07-29,United States,MN,CrowWing,Bird-crow,WN02,2020-01-07
W1441,2003-07-31,United States,MN,Renville,Bird-crow,SW03,2020-01-07
W1442,2003-07-30,United States,MN,Lyon,Bird-crow,WN02,2020-01-07
W1443,2004-06-25,United States,MN,Anoka,Bird-crow,WN02,2020-01-07
W1444,2004-06-25,United States,MN,Hennepin,Bird-other,WN02,2020-01-07
W1445,2004-06-28,United States,MN,Washington,Bird-crow,WN02,2020-01-07
W1446,2004-07-01,United States,MN,Waseca,Bird-other,SW03,2020-01-07
W1447,2004-06-29,United States,MN,Olmsted,Bird-crow,WN02,2020-01-07
W1448,2004-06-29,United States,MN,Olmsted,Bird-crow,WN02,2020-01-07
W1449,2004-06-29,United States,MN,Olmsted,Bird-crow,WN02,2020-01-07
W145,2012-06-14,United States,CA,Riverside,Bird-crow,WN02,2019-06-14
W1450,2004-06-28,United States,MN,Hennepin,Bird-other,WN02,2020-01-07
W1451,2004-06-28,United States,MN,Fillmore,Bird-crow,SW03,2020-01-07
W1452,2004-06-30,United States,MN,Steele,Bird-crow,SW03,2020-01-07
W1453,2004-07-07,United States,MN,Anoka,Bird-other,WN02,2020-01-07
W1454,2004-07-06,United States,MN,Dakota,Bird-crow,WN02,2020-01-07
W1455,2004-07-03,United States,MN,Dakota,Bird-other,WN02,2020-01-07
W1456,2004-07-08,United States,MN,St.Louis,Bird-crow,WN02,2020-01-07
W1457,2004-07-08,United States,MN,St.Louis,Bird-crow,WN02,2020-01-07
W1458,2004-07-05,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W1459,2004-07-03,United States,MN,Hennepin,Bird-other,WN02,2020-01-07
W146,2012-06-21,United States,CA,Tulare,Bird-crow,WN02,2019-06-14
W1460,2004-07-10,United States,MN,Dakota,Bird-crow,WN02,2020-01-07
W1461,2004-07-14,United States,MN,Renville,Bird-crow,WN02,2020-01-07
W1462,2004-07-13,United States,MN,Ramsey,Bird-crow,WN02,2020-01-07
W1463,2004-07-08,United States,MN,Scott,Bird-other,WN02,2020-01-07
W1464,2004-07-09,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W1465,2004-07-16,United States,MN,Mower,Bird-crow,WN02,2020-01-07
W1466,2004-07-15,United States,MN,Anoka,Bird-other,WN02,2020-01-07
W1467,2004-07-13,United States,MN,Sherburne,Bird-crow,SW03,2020-01-07
W1468,2004-07-16,United States,MN,CrowWing,Bird-crow,WN02,2020-01-07
W1469,2004-07-20,United States,MN,Dakota,Bird-other,SW03,2020-01-07
W147,2012-07-17,United States,CA,Los-Angeles,Bird-crow,WN02,2019-06-14
W1470,2004-07-14,United States,MN,Beltrami,Bird-crow,SW03,2020-01-07
W1471,2004-07-19,United States,MN,Stearns,Bird-crow,WN02,2020-01-07
W1472,2004-07-14,United States,MN,Hennepin,Bird-crow,SW03,2020-01-07
W1474,2005-07-21,United States,MN,Kandiyohi,Bird-other,SW03,2020-01-07
W1475,2005-07-21,United States,MN,Kandiyohi,Bird-other,SW03,2020-01-07
W1476,2005-07-12,United States,MN,Washington,Bird-crow,SW03,2020-01-07
W1477,2005-07-11,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W1478,2005-07-27,United States,MN,Stearns,Bird-crow,SW03,2020-01-07
W1479,2005-07-24,United States,MN,Ramsey,Bird-crow,SW03,2020-01-07
W148,2012-07-17,United States,CA,Merced,Bird-crow,WN02,2019-06-14
W1480,2005-07-29,United States,MN,St.Louis,Bird-other,WN02,2020-01-07
W1481,2005-07-28,United States,MN,Ramsey,Bird-other,WN02,2020-01-07
W1482,2005-08-01,United States,MN,Anoka,Bird-crow,SW03,2020-01-07
W1483,2005-08-02,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1484,2005-08-02,United States,MN,Washington,Bird-crow,WN02,2020-01-07
W1485,2005-08-01,United States,MN,Washington,Bird-crow,WN02,2020-01-07
W1486,2005-08-01,United States,MN,Hennepin,Bird-crow,WN02,2020-01-07
W1488,2005-08-02,United States,MN,Scott,Bird-crow,SW03,2020-01-07
W1489,2005-08-03,United States,MN,Anoka,Bird-crow,WN02,2020-01-07
W149,2012-07-22,United States,CA,Tulare,Bird-other,WN02,2019-06-14
W1490,2005-07-26,United States,MN,Mahnomen,Bird-crow,WN02,2020-01-07
W1491,2005-08-03,United States,MN,Mower,Bird-crow,WN02,2020-01-07
W1492,2005-08-09,United States,MN,St.Louis,Bird-crow,WN02,2020-01-07
W1493,2005-08-17,United States,MN,Cass,Bird-other,SW03,2020-01-07
W1494,2005-08-23,United States,MN,Meeker,Bird-other,SW03,2020-01-07
W1495,2005-08-22,United States,MN,Dakota,Bird-crow,WN02,2020-01-07
W1496,2005-08-22,United States,MN,Hennepin,Bird-crow,SW03,2020-01-07
W1497,2005-08-11,United States,MN,Sherburne,Bird-other,SW03,2020-01-07
W1498,2005-08-11,United States,MN,Sherburne,Bird-other,SW03,2020-01-07
W1499,2005-08-24,United States,MN,Lyon,Bird-crow,WN02,2020-01-07
W150,2012-07-20,United States,CA,Losangeles,Bird-crow,WN02,2019-06-14
W1500,2005-09-02,United States,MN,Pennington,Bird-crow,WN02,2020-01-07
W1501,2005-09-05,United States,MN,Stearns,Bird-other,WN02,2020-01-07
W1502,2005-09-06,United States,MN,Ramsey,Bird-other,WN02,2020-01-07
W1503,2018-07-24,United States,OH,Montgomery,Mosquito-unknown,WN02,2019-12-13
W1505,2018-07-31,United States,OH,Williams,Mosquito-unknown,WN02,2019-12-13
W1507,2018-07-31,United States,OH,Williams,Mosquito-unknown,WN02,2019-12-13
W151,2012-08-08,United States,CA,Merced,Bird-other,WN02,2019-06-14
W1517,2018-07-05,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W152,2013-08-02,United States,CA,Placer,Bird-other,WN02,2019-06-14
W1522,2018-07-12,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1525,2018-07-12,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1529,2018-07-12,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W153,2013-08-08,United States,CA,Shasta,Bird-other,WN02,2019-06-14
W1530,2018-07-12,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1531,2018-07-12,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1537,2018-07-19,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1538,2018-07-19,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W154,2013-08-07,United States,CA,Butte,Bird-other,WN02,2019-06-14
W1540,2018-07-19,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W155,2013-08-08,United States,CA,Los-Angeles,Bird-other,WN02,2019-06-14
W156,2013-07-31,United States,CA,Losangeles,Bird-other,WN02,2019-06-14
W1564,2018-07-26,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1568,2018-07-26,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W157,2013-08-12,United States,CA,Shasta,Bird-other,WN02,2019-06-14
W158,2013-08-20,United States,CA,Butte,Bird-other,WN02,2019-06-14
W1580,2018-07-26,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1586,2018-08-02,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W159,2013-08-25,United States,CA,Merced,Bird-other,WN02,2019-06-14
W160,2013-08-26,United States,CA,Shasta,Bird-other,WN02,2019-06-14
W161,2017-06-17,United States,CA,Riverside,Bird-crow,WN02,2019-06-14
W1614,2018-08-09,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W163,2017-06-23,United States,CA,Losangeles,Bird-crow,WN02,2019-06-14
W1630,2018-08-09,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1633,2018-08-09,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1638,2018-08-09,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W164,2017-06-23,United States,CA,Losangeles,Bird-crow,WN02,2019-06-14
W1647,2018-08-16,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1648,2018-08-16,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W165,2017-06-30,United States,CA,San-Bernardino,Bird-other,WN02,2019-06-14
W1656,2018-08-16,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W166,2017-07-03,United States,CA,Riverside,Bird-crow,WN02,2019-06-14
W1668,2018-08-16,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W167,2017-07-11,United States,CA,Riverside,Bird-crow,WN02,2019-06-14
W1670,2018-08-16,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W168,2017-07-13,United States,CA,Ventura,Bird-crow,WN02,2019-06-14
W1685,2018-08-23,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1688,2018-08-23,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W169,2017-07-26,United States,CA,Contracosta,Bird-crow,WN02,2019-06-14
W1702,2018-08-30,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W1705,2018-08-30,United States,IL,Cook,Mosquito-Culex,WN02,2019-12-17
W171,2017-08-03,United States,CA,Contra-Costa,Bird-crow,WN02,2019-06-14
W172,2017-08-30,United States,CA,Butte,Bird-other,WN02,2019-06-14
W173,2017-08-28,United States,CA,Ventura,Bird-crow,SW03,2019-06-14
W174,2017-08-31,United States,CA,Butte,Bird-other,WN02,2019-06-14
W175,2004-09-02,United States,CA,Los-Angeles,Mosquito-Culex,WN02,2019-06-14
W1750,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1751,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1752,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1753,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1754,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1755,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1756,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1757,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1758,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1759,2013-07-22,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W176,2004-09-02,United States,CA,Losangeles,Mosquito-Culex,WN02,2019-06-14
W1760,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1761,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1762,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1763,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1764,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1765,2013-07-29,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1766,2013-08-05,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1767,2013-08-05,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1768,2013-08-05,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1769,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W177,2005-06-13,United States,CA,Los-Angeles,Mosquito-Culex,WN02,2019-06-14
W1770,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1771,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1772,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1773,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
W1774,2013-08-12,USA,CO,Larimer,Mosquito-Culex,WN02,2020-03-30
